,,2.467103
,,5.123071
,,8.25412
,,2.111333
,,6.932306
8,2.753387
8,3.251325
8,3.676477
8,3.999232
8,4.160382
8,4.313049
8,4.436973
,,9.823383
8,7.541623
,,13.99527
8,10.33292
