,-0.594129,-0.8058694
,-0.6052767,-0.7986773
,-0.6161646,-0.7931257
,-0.6221696,-0.790978
,-0.6283363,-0.7886086
,-0.6396987,-0.7829375
,-0.6472076,-0.7765045
,-0.6509511,-0.7596214
,-0.6531805,-0.7606199
,-0.653896,-0.7621247
,-0.6548525,-0.759917
,-0.6556787,-0.7562578
,-0.6598217,-0.7498246
,-0.6607712,-0.7495863
,-0.661533,-0.7499624
,-0.6626543,-0.7508116
,-0.6557009,-0.7554325
,-0.6471869,-0.7595591
,-0.6171558,-0.7734458
,-0.4705023,-0.8340495
,-0.3762155,-0.8619168
,-0.2711598,-0.8901744
,-0.05689959,-0.9352576
,0.1172481,-0.9570897
,0.2141464,-0.9652702
,0.2636157,-0.9682285
,0.3088349,-0.9666638
,0.3279963,-0.9612262
,0.3343477,-0.9580627
,0.3370301,-0.9553749
,0.3407682,-0.9509127
,0.3468001,-0.9469371
,0.3496182,-0.9419976
,0.3512898,-0.9389054
,0.3513757,-0.9340848
,0.3513416,-0.9316742
,0.3505544,-0.9276385
,0.3474737,-0.9250116
,0.3403871,-0.9233079
,0.3286912,-0.9220072
,0.3070001,-0.9224397
,0.2869014,-0.9253088
,0.2748724,-0.9280008
,0.2400658,-0.9343729
,0.2003477,-0.9378443
,0.09002296,-0.9429401
,-0.04243768,-0.9456766
,-0.1797199,-0.9419458
,-0.2936814,-0.8993387
,-0.3381304,-0.8858467
,-0.4218432,-0.8635579
,-0.4853619,-0.8308769
,0.918424,-0.2932218
,0.9424754,-0.2567222
,0.9498695,-0.2406813
,0.9579004,-0.2248693
,0.960379,-0.218342
,0.960207,-0.2153591
,0.9594012,-0.2125667
,0.9650126,-0.2005653
,0.965939,-0.1899668
,0.9670076,-0.1852885
,0.9690256,-0.1703713
,0.969665,-0.1289492
,0.9677157,-0.1043573
,0.9654727,-0.09268444
,0.9583677,-0.06474204
,0.955583,-0.02119067
,0.9439583,0.02318735
,0.9339541,0.03802451
,0.9206558,0.07030229
,0.9150513,0.08537383
,0.9076027,0.1121452
,0.9028272,0.1266181
,0.8873711,0.150076
,0.8575707,0.1799837
,0.7598852,0.2998855
,0.6348675,0.3667973
,0.475499,0.4286813
,0.4060381,0.4498628
,0.3543682,0.4932913
,0.2693118,0.547424
,0.2191014,0.6082946
,0.1795749,0.656328
,0.160308,0.6922385
,0.1435667,0.7024781
,0.1265305,0.7098708
,0.1063375,0.7052276
,0.09475227,0.7046784
,0.03565414,0.6996218
,-0.07630455,0.7188782
,-0.1489142,0.7112985
,-0.248429,0.725401
,-0.3043026,0.723037
,-0.3816777,0.7148967
,-0.4701096,0.6942486
,-0.5404243,0.66641
,-0.5933772,0.6178609
,-0.6218653,0.6008244
,-0.6510495,0.562575
,-0.7298133,0.5116385
,-0.7428601,0.4955911
,-0.7936161,0.4681056
,-0.8105413,0.4557935
,-0.8390352,0.4336651
,-0.8500867,0.4174424
,-0.8670184,0.3672959
,-0.8906518,0.3221967
,-0.918539,0.2739525
,-0.9459239,0.2343307
,-0.9583452,0.2064198
,-0.9627478,0.1993898
,-0.9770182,0.1665006
,-0.9771169,0.1552167
,-0.9776493,0.102529
,-0.9774488,0.09468554
,-0.9773286,0.06353044
,-0.9773444,0.0620251
,-0.9526132,0.07940326
,-0.952922,0.04625576
,-0.961443,0.02225328
,-0.9718769,-0.001300777
,-0.9617233,-0.004151905
,-0.9423492,-0.03476032
,-0.9476554,-0.03562999
,-0.975036,-0.04997271
,-0.952659,-0.04950121
,-0.9450243,-0.05683744
,-0.9418508,-0.08960279
,-0.9511782,-0.09002403
,-0.9372901,-0.1165727
,-0.9480258,-0.1342569
,-0.9058586,-0.1431966
,-0.8811936,-0.1070124
,-0.8677136,-0.08298175
,-0.8211798,-0.0801425
,-0.8046161,-0.06539908
,-0.8098872,-0.1463908
,-0.5658132,-0.7739494
,-0.5664244,-0.7983546
,-0.5574304,-0.8329647
,-0.5271762,-0.8547568
,-0.4752924,-0.8766203
,-0.3391174,-0.9215815
,-0.2703715,-0.9435987
,-0.2352723,-0.9536948
,-0.1930485,-0.9632086
,-0.1420719,-0.9719545
,-0.06231667,-0.9849459
,-0.01407948,-0.9889298
,0.07553866,-0.9925707
,0.1493785,-0.9917662
,0.2031673,-0.9904791
,0.249729,-0.9878834
,0.3078715,-0.9776198
,0.32752,-0.9683758
,0.3598473,-0.9485499
,0.4223335,-0.9188615
,0.4562857,-0.8990828
,0.4976755,-0.8787649
,0.5181727,-0.8671068
,0.5518228,-0.8438584
,0.5685684,-0.8314933
,0.6255351,-0.7994754
,0.6672735,-0.7626271
,0.6982798,-0.7291383
,0.7105576,-0.7150072
,0.7310141,-0.6908895
,0.74756,-0.6709784
,0.7671252,-0.6476937
,0.7922172,-0.6167966
,0.8468664,-0.5314322
,0.8604454,-0.5047906
,0.8729729,-0.483226
,0.8835576,-0.4655287
,0.9000304,-0.4366541
,0.9090463,-0.4191359
,0.91502,-0.4034918
,0.9213476,-0.3836186
,0.9313198,-0.3603806
,0.9389823,-0.3379485
,0.9462883,-0.3130056
,0.9648302,-0.2192334
,0.9763408,-0.1117998
,0.8976545,0.06791132
,0.8558065,0.122599
,0.7603948,0.2361439
,0.7137848,0.2794842
,0.625128,0.3605816
,0.5443702,0.4350601
,0.4746847,0.4795308
,0.420014,0.5107864
,0.3680166,0.5412788
,0.3449815,0.5489908
,0.3216914,0.555514
,0.2658142,0.5755048
,0.2548396,0.5822685
,0.1806271,0.6047124
,0.1454294,0.6118987
,0.06085866,0.6223328
,0.01686057,0.6271937
,-0.06631326,0.6350498
,-0.1545457,0.6419774
,-0.2587904,0.6487743
,-0.3721458,0.6523539
,-0.4214977,0.6281014
,-0.5136628,0.5954685
,-0.5962068,0.5634177
,-0.6651962,0.5250228
,-0.7331985,0.4918776
,-0.7995179,0.4295052
,-0.8298714,0.3927371
,-0.8420542,0.3580708
,-0.8944206,0.2741535
,-0.9061372,0.2526146
,-0.9179224,0.2210688
,-0.9406707,0.1779707
,-0.9609008,0.1393381
,-0.974646,0.09669672
,-0.9802015,0.07846674
,-0.9839978,0.06052269
,-0.9855186,0.05277388
,-0.9858007,0.02910751
,-0.9856718,0.00854631
,-0.9811033,-0.020777
,-0.9450772,-0.08590163
,-0.9436973,-0.1114392
,-0.9508809,-0.1248775
,-0.918001,-0.1491863
,-0.907532,-0.1385822
,-0.910907,-0.1544461
,-0.9367007,-0.197639
,-0.7927118,-0.1679796
,-0.7936512,-0.2152992
,-0.8144539,-0.1765612
,-0.7936798,-0.2769913
,-0.7872809,-0.290243
,-0.7816428,-0.297987
,-0.7810392,-0.2956981
,-0.8085234,-0.3403455
,-0.7844283,-0.2979642
,-0.6431471,-0.7657094
,-0.6047627,-0.7955672
,-0.5715421,-0.8085145
,-0.554858,-0.8233516
,-0.5250441,-0.842717
,-0.4992305,-0.858884
,-0.488964,-0.8664821
,-0.4562064,-0.8827333
,-0.4278361,-0.9004211
,-0.3571029,-0.9245365
,-0.2604251,-0.95155
,-0.1985574,-0.9641722
,0.0636344,-0.9868876
,0.1142082,-0.9872255
,0.201031,-0.9845095
,0.2855223,-0.9804383
,0.3147293,-0.9752535
,0.4009388,-0.9506014
,0.437252,-0.9318879
,0.5157206,-0.8889165
,0.5817655,-0.8321944
,0.6384377,-0.7898853
,0.6906781,-0.7408387
,0.7454053,-0.6799119
,0.8070886,-0.5970146
,0.8661141,-0.5077214
,0.9198936,-0.3765293
,0.9434643,-0.3089267
,0.9600966,-0.2590777
,0.9661816,-0.2404821
,0.9705902,-0.2278054
,0.974917,-0.213182
,0.9789996,-0.2000872
,0.9788225,-0.2009028
,0.9782076,-0.2037316
,0.9781192,-0.2043201
,0.9782361,-0.1955528
,0.9783394,-0.191453
,0.9788554,-0.1836729
,0.9795866,-0.1668835
,0.9802002,-0.1581927
,0.9811029,-0.1414194
,0.981355,-0.1229915
,0.9619105,-0.0527704
,0.9347581,-0.01962048
,0.7972519,0.103974
,0.5117037,0.239425
,0.334434,0.2962798
,0.001178315,0.3698095
,-0.2471676,0.4002562
,-0.3729149,0.4046978
,-0.4178648,0.4001538
,-0.4438039,0.3959725
,-0.5042132,0.3868998
,-0.5784194,0.369089
,-0.6134067,0.3541037
,-0.6937255,0.325552
,-0.7657768,0.2854084
,-0.8257156,0.2509386
,-0.8443318,0.2184637
,-0.8982334,0.1760901
,-0.9398271,0.1427353
,-0.9688174,0.09404726
,-0.979508,0.04319146
,-0.9477361,0.009735207
,-0.9233037,-0.05624583
,-0.2257149,-0.9742119
,-0.2074257,-0.9778416
,-0.1682429,-0.9837998
,-0.1372746,-0.9868664
,-0.05174039,-0.9915183
,0.07526253,-0.9666043
,0.9556925,-0.2628828
,0.961807,-0.2542632
,0.9620559,-0.2496345
,0.9634857,-0.2491969
,0.9665077,-0.2453178
,0.9680055,-0.2425589
,0.9701656,-0.2377806
,0.9709658,-0.234608
,0.9607592,-0.2324884
,-0.9378104,-0.2918128
,-0.946448,-0.2954425
,-0.9471244,-0.2996013
,-0.9479098,-0.3043521
,-0.949312,-0.3070472
,-0.9481622,-0.3124318
,-0.9471035,-0.3158475
,-0.9452013,-0.3226719
,-0.9438723,-0.327255
,-0.9426926,-0.3311069
,-0.9418715,-0.3339138
,-0.941319,-0.3359832
,-0.9412196,-0.3367922
,-0.9413793,-0.3371917
,0.9387494,-0.1081576
,0.9689178,-0.1578928
,0.9841462,-0.145833
,0.9860957,-0.1458124
,0.9859911,-0.1526609
,0.9859754,-0.1572967
,0.9861025,-0.1582509
,0.987791,-0.1482467
,0.9891526,-0.1449644
,0.9884657,-0.141446
,-0.9606006,-0.2779016
,-0.949685,-0.3119213
,-0.9453045,-0.3247838
,-0.9402175,-0.3375849
,-0.9373274,-0.3452403
,-0.9371129,-0.3462425
,-0.9366444,-0.3477331
,-0.9365213,-0.3488006
,-0.9364983,-0.3494107
,-0.9366549,-0.3492278
,-0.9367884,-0.3490828
,-0.937398,-0.3488013
,0.9373704,-0.3480654
,0.9387926,-0.3442503
,0.9400347,-0.3409614
,0.9388754,-0.343912
,0.9405342,-0.3412971
,0.9408106,-0.3410687
,0.9413008,-0.3397837
,0.9421214,-0.3380297
,0.9423034,-0.3374088
,0.9421977,-0.3373734
,0.9422358,-0.3371563
,-0.922007,-0.229333
,-0.9358039,-0.2784249
,-0.9252594,-0.2623593
,-0.9429576,-0.2966238
,-0.9448999,-0.3001366
,-0.9466357,-0.3018217
,-0.9481118,-0.3067373
,-0.9470716,-0.3158954
,-0.9464949,-0.3188935
,-0.9458697,-0.3219221
,-0.9458769,-0.3222556
,-0.9460948,-0.3219891
,-0.9458432,-0.3118593
,0.9629211,-0.2179085
,0.9661272,-0.2238335
,0.9696925,-0.2252646
,0.9716371,-0.2246165
,0.9719964,-0.2253211
,0.9720248,-0.2277613
,0.9736149,-0.2244784
,0.973796,-0.22386
,0.9738915,-0.223771
,0.9740287,-0.2235271
,0.9741766,-0.2232458
,0.9739507,-0.223506
,-0.9551683,-0.2959685
,-0.9474718,-0.3188372
,-0.9452835,-0.3255951
,-0.940722,-0.3315017
,-0.939625,-0.3351174
,-0.9383685,-0.3381899
,-0.9370867,-0.3394512
,-0.9369684,-0.3413773
,-0.9364251,-0.3351578
,-0.9361366,-0.338356
,-0.936742,-0.3363489
,-0.9379964,-0.3336359
,0.9221753,0.2563099
,0.9316766,0.2759044
,0.9356643,0.2871731
,0.9395702,0.2965113
,0.9387743,0.306464
,0.9381698,0.3086462
,0.9336748,0.3107932
,0.9332086,0.3113389
,0.9310076,0.3100554
,0.9294975,0.3091284
,0.9287218,0.3087575
,0.9281025,0.3083938
,0.9286532,0.308962
,0.9282241,0.3033483
,0.9076906,0.2857822
,-0.7069918,0.3449812
,-0.7069918,0.3449812
,-0.713708,0.3582298
,-0.711016,0.3523199
,-0.711641,0.3490383
,-0.7105101,0.3442545
,-0.7111034,0.3361366
,-0.7128153,0.3313438
,-0.7164044,0.3294894
,-0.7281689,0.3243897
,-0.7354627,0.3226558
,-0.7398434,0.3222454
,-0.7517492,0.3237597
,-0.7666245,0.3291093
,-0.7486787,0.3116502
,0.01256696,0.6647018
,-0.009133821,0.7214648
,-0.0323219,0.7970451
,-0.02401021,0.8046366
,-0.01686815,0.8247759
,-0.01626609,0.8519157
,-0.009966798,0.8466188
,-0.0116116,0.8542508
,-0.010144,0.8493143
,-0.007709238,0.8432122
,-0.002454032,0.8357031
,0.02478742,0.8046668
,0.5353557,-0.8446302
,0.5374491,-0.8433068
,0.5566347,-0.830129
,0.5633322,-0.8257655
,0.5648993,-0.8247726
,0.5569316,-0.8296836
,0.5556529,-0.830572
,0.5560202,-0.831377
,0.552417,-0.8338268
,0.5505693,-0.8348976
,0.5520561,-0.8200572
,0.5516478,-0.8262153
,0.5500742,-0.8302444
,0.5485937,-0.8338351
,0.545967,-0.8378081
,0.5401462,-0.1669186
,0.5372226,-0.18534
,0.5283401,-0.1924258
,0.5274817,-0.2143518
,0.5325515,-0.2414554
,0.535657,-0.2542969
,0.5368234,-0.2582949
,0.5375885,-0.260784
,0.5409241,-0.2705771
,0.5438552,-0.2792336
,0.5535861,-0.2876298
,0.5759095,-0.2902142
,-0.8546569,-0.1069333
,-0.8755319,-0.1338756
,-0.8810162,-0.1439611
,-0.8728403,-0.1532099
,-0.8598736,-0.156748
,-0.8506639,-0.1589678
,-0.8403084,-0.1638808
,-0.8283082,-0.1714381
,-0.8302686,-0.1753011
,-0.8305494,-0.1767186
,-0.8306792,-0.1778775
,-0.8280121,-0.1815964
,-0.8270651,-0.1835343
,-0.8262234,-0.1872741
,-0.826537,-0.1888913
,-0.8285581,-0.191393
,-0.8292871,-0.1923593
,-0.8324417,-0.1946809
,-0.8342314,-0.1958308
,-0.8350176,-0.1963199
,-0.8358616,-0.1964328
,-0.8386564,-0.1952805
,-0.83942,-0.194832
,-0.8401732,-0.1944953
,-0.8409012,-0.1942139
,-0.8420593,-0.193514
,-0.8425582,-0.1931559
,-0.843483,-0.1922638
,-0.8443648,-0.1913595
,-0.8454553,-0.1904971
,-0.8460215,-0.1901228
,-0.8471462,-0.1886877
,-0.8482497,-0.1869213
,-0.8279779,-0.1848966
,-0.6248878,-0.1697534
,0.1281451,-0.1053859
,0.3574916,-0.08990514
,0.5465079,-0.07052135
,0.7755902,-0.0346076
,0.8836743,-0.01691527
,0.9253332,-0.015721
,0.9326425,-0.01704365
,0.9498445,-0.01099215
,0.9532174,-0.006578675
,0.9586765,-0.005506348
,0.9587755,-0.005772166
,0.9592554,-0.006407139
,0.9626691,-0.01018267
,0.9643357,-0.01177741
,0.9661059,-0.005392327
,0.9668096,-0.005623294
,0.9674568,0.000404137
,0.9692014,0.01185987
,0.9704162,0.01982896
,0.9721153,0.02740723
,0.9733322,0.03423255
,0.9738302,0.03131086
,0.9739184,0.02863108
,0.9733385,0.03528801
,0.9723439,0.04357425
,0.9715641,0.05300601
,0.9516075,0.05824329
,0.8672414,0.05891026
,0.03943292,-0.02598948
,-0.1716124,-0.0526177
,-0.3463424,-0.07429631
,-0.6101352,-0.1045056
,-0.7014606,-0.1173849
,-0.763445,-0.110085
,-0.8418031,-0.1353133
,-0.8743824,-0.1494836
,-0.8837184,-0.1537385
,-0.8908405,-0.1572512
,-0.8969471,-0.1642625
,-0.9010869,-0.167999
,-0.9054767,-0.1674062
,-0.9055852,-0.1673069
,-0.9057473,-0.1529796
,-0.9055933,-0.1493422
,-0.9055125,-0.1489369
,-0.9055184,-0.1423946
,-0.9056295,-0.1346898
,-0.9058284,-0.1341586
,-0.9068696,-0.1336665
,-0.9092127,-0.132826
,-0.9115568,-0.1314308
,-0.9133785,-0.1297491
,-0.9140984,-0.1286476
,-0.9150723,-0.1265782
,-0.9158002,-0.1247077
,-0.9163215,-0.12308
,-0.9158961,-0.120793
,-0.9042091,-0.119937
,-0.8767975,-0.1186159
,-0.7112781,-0.09928987
,-0.5720461,-0.09102801
,-0.2168451,-0.07133511
,-0.2168451,-0.07133511
,0.1911083,-0.05876424
,0.5113462,-0.05045115
,0.6967632,-0.04305453
,0.8173556,-0.04070987
,0.9056122,-0.03847773
,0.9377345,-0.0372868
,0.9583293,-0.03673003
,0.9724091,-0.0364913
,0.976346,-0.0365212
,0.9830809,-0.03664955
,0.985106,-0.03671182
,0.9870453,-0.03654068
,0.9873647,-0.02055481
,0.9823321,-0.01643863
,0.9823321,-0.01643863
,0.9692335,-0.01501937
,0.9456674,-0.00934381
,0.9100065,-0.004232339
,0.8634551,-0.002573745
,0.7872989,0.01326813
,0.747071,0.01457465
,0.6688907,-0.01032368
,0.6232293,-0.01636788
,0.4537776,-0.0192897
,-0.03118551,-0.02676827
,-0.1952167,-0.0312965
,-0.3979821,-0.03871784
,-0.5179207,-0.05407718
,-0.5565166,-0.06485064
,-0.6256739,-0.08266373
,-0.6636447,-0.1044825
,-0.6779907,-0.119829
,-0.7138363,-0.1275532
,-0.7369468,-0.1361964
,-0.7408313,-0.139026
,-0.7422855,-0.1412225
,-0.7408032,-0.1444113
,-0.7384232,-0.1455609
,-0.7368103,-0.1458584
,-0.7017444,-0.145323
,-0.6347751,-0.1407552
,-0.5938393,-0.1359556
,-0.5552794,-0.113871
,-0.4217652,-0.09435856
,-0.3386537,-0.08503673
,-0.1753593,-0.07443312
,-0.02371191,-0.07110048
,0.2065467,-0.07271954
,0.3050084,-0.07332306
,0.4335665,-0.07339688
,0.6462983,-0.07338574
,0.751033,-0.07114423
,0.8913493,-0.03425818
,0.9318249,-0.04219007
,0.9713306,-0.01697766
,0.9843349,-0.03073545
,0.9923332,-0.02989777
,0.9942396,-0.03715146
,0.9939002,-0.03039888
,0.9946272,-0.03486424
,0.9957716,-0.01295696
,0.9947951,-0.02488019
,0.9944417,-0.02483652
,0.9944417,-0.02483652
,0.9935468,-0.008847375
,0.9923413,-0.01448218
,0.9741925,0.001294351
,0.9096673,-0.008377696
,0.7266457,-0.09320353
,0.8028421,-0.07619882
,0.8464774,-0.06277654
,0.8813689,-0.02873337
,0.8931103,-0.04893388
,0.9270903,-0.06531831
,0.9528989,-0.07343201
,0.9747401,-0.07133297
,0.9831668,-0.07117353
,0.9847959,-0.07341687
,0.9852102,-0.07604449
,0.9885538,-0.0768884
,0.9888368,-0.07800023
,0.9893327,-0.06401733
,0.9893327,-0.06401733
,0.9895433,-0.06618335
,0.9857222,-0.06520768
,0.9498974,-0.06368554
,0.8633414,-0.06159247
,0.8130229,-0.08093389
,0.7487227,-0.08328384
,0.3921898,0.7037048
,0.3818205,0.7373846
,0.3664311,0.7418905
,0.3409366,0.7486371
,0.3298809,0.7524467
,0.3129759,0.7566159
,0.3056433,0.7555324
,0.3021988,0.7594942
,0.3066152,0.7817256
,0.3090986,0.786459
,0.3090986,0.786459
,0.3093247,0.7880883
,0.3095925,0.7917094
,0.3097833,0.7969516
,0.3096024,0.8072892
,0.3095217,0.8103625
,0.3086721,0.8136597
,0.306028,0.815025
,0.3045339,0.8148417
,0.3040041,0.8141674
,0.3107385,0.7930537
,0.3164547,0.7820427
,0.3313675,0.7796863
,0.2976501,-0.9216061
,0.3030014,-0.9148154
,0.3062698,-0.9125603
,0.3092526,-0.9183916
,0.3098597,-0.9279307
,0.309322,-0.9337683
,0.3079089,-0.9366625
,0.3071416,-0.9349167
,0.3067307,-0.9327414
,0.3069706,-0.9122493
,0.30812,-0.8968759
,0.3095892,-0.8949137
,0.2965592,-0.883516
,0.3035398,-0.885087
,0.2948947,-0.8884493
,0.2913635,-0.8876297
,0.2940482,-0.8864917
,0.2918449,-0.8861058
,0.2940816,-0.8875701
,0.2952219,-0.8911148
,0.2935607,-0.8999394
,0.2918253,-0.9086017
,0.2917641,-0.9159329
,0.2885698,-0.919712
,0.2807778,-0.927241
,-0.999357,-0.00743293
,-0.9995766,-0.00272871
,-0.9997004,-0.0005711543
,-0.9997437,0.005821024
,-0.9996977,0.00101249
,-0.99966,-0.001850486
,-0.9996123,-0.005812304
,-0.9995018,-0.01157975
,-0.9992262,-0.02266035
,-0.9988981,-0.03420204
,-0.9985821,-0.04421802
,-0.9982957,-0.05254778
,-0.9981834,-0.0557157
,-0.9980395,-0.06039073
,-0.9979994,-0.06215899
,-0.9979644,-0.06473012
,-0.9979697,-0.06577594
,-0.9980071,-0.06208953
,-0.9980202,-0.05906517
,-0.9980372,-0.05453363
,-0.9979126,-0.05048824
,-0.9976813,-0.0409358
,-0.9970714,-0.0329715
,-0.9966933,-0.02942459
,-0.9849855,-0.0134165
,-0.9844015,-0.01431028
,-0.9567003,-0.03572059
