ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),3.9
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),6.433333
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,9.077778
ENDPOS1 (UnityEngine.Transform),2,Controller (right),12.33333
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),16.37778
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,19.8
,Controller (right),19.8
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,22.7
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,24.93333
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),27.08889
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,30.22222
ENDPOS4 (UnityEngine.Transform),1.5,Controller (right),35.17778
,ENDPOS4,35.17778
ENDPOS1 (UnityEngine.Transform),2,Controller (right),39.11111
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,43.27778
ENDPOS5 (UnityEngine.Transform),1.75,ENDPOS5,46.57778
ENDPOS2 (UnityEngine.Transform),1,Controller (right),50.41111
ENDPOS5 (UnityEngine.Transform),1,Controller (right),52.73333
ENDPOS1 (UnityEngine.Transform),1,Controller (right),57.34444
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),61.07778
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),66.13333
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),69.06667
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),74
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),76.58889
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),79.82223
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),83.23334
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,87.95556
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,91.12222
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),94.11111
ENDPOS2 (UnityEngine.Transform),2,Controller (right),96.12222
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),100.0556
ENDPOS1 (UnityEngine.Transform),1,Controller (right),103.4111
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),107.9445
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,112.8667
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),117.8667
ENDPOS5 (UnityEngine.Transform),1,Controller (right),121.1222
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),123.3222
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),127.4111
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),130.4
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,133.1778
ENDPOS4 (UnityEngine.Transform),1.5,Controller (right),136.1889
,ENDPOS4,136.1889
ENDPOS5 (UnityEngine.Transform),1.5,ENDPOS5,140.8889
ENDPOS3 (UnityEngine.Transform),1,Controller (right),143.5
ENDPOS5 (UnityEngine.Transform),1.75,ENDPOS5,145.7778
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),149.1889
ENDPOS5 (UnityEngine.Transform),1,Controller (right),153.7222
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),158.0778
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,162.3667
ENDPOS5 (UnityEngine.Transform),1.75,ENDPOS5,167.0333
ENDPOS2 (UnityEngine.Transform),1,Controller (right),170.0778
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),173.0222
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),175.3
ENDPOS1 (UnityEngine.Transform),2,Controller (right),178.6
ENDPOS5 (UnityEngine.Transform),1,Controller (right),183.4222
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,186.0778
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),191
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),194.9778
ENDPOS4 (UnityEngine.Transform),1,Controller (right),198.0556
ENDPOS4 (UnityEngine.Transform),1,Controller (right),201.5
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),204.8222
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,206.9111
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),209.9667
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),214.7333
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),219.6
ENDPOS1 (UnityEngine.Transform),1,Controller (right),223.4222
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),226.7333
ENDPOS3 (UnityEngine.Transform),1,Controller (right),229.9111
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),231.6333
ENDPOS3 (UnityEngine.Transform),1,Controller (right),235.5444
ENDPOS2 (UnityEngine.Transform),2,Controller (right),239.1
ENDPOS2 (UnityEngine.Transform),2,Controller (right),241.1333
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),245.3889
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,247.6889
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),250.0667
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),253.5556
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,258.0333
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),262.3222
ENDPOS1 (UnityEngine.Transform),2,Controller (right),265.2333
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),270.3
ENDPOS4 (UnityEngine.Transform),1,ENDPOS4,274.5556
,Controller (right),274.5556
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),278.6111
ENDPOS5 (UnityEngine.Transform),2,Controller (right),282.6889
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),285.9445
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),288.4333
ENDPOS2 (UnityEngine.Transform),1,Controller (right),292.4445
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,295.8111
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),299.2889
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),302.5222
ENDPOS4 (UnityEngine.Transform),1,ENDPOS4,306.1889
,Controller (right),306.1889
ENDPOS5 (UnityEngine.Transform),1.75,ENDPOS5,308.3
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),312.0667
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),315.7333
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),318.3889
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),322.0334
ENDPOS1 (UnityEngine.Transform),1,Controller (right),325.1111
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),328.0889
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),332.8222
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),337.0111
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,339
ENDPOS3 (UnityEngine.Transform),1,Controller (right),341.5445
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,344.2889
ENDPOS2 (UnityEngine.Transform),1,Controller (right),349.5222
