ENDPOS1 (UnityEngine.Transform),2,ENDPOS1,3.422222
ENDPOS1 (UnityEngine.Transform),2,Controller (right),8.111112
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,10.46667
ENDPOS3 (UnityEngine.Transform),1,ENDPOS3,13
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),15.88889
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,18.2
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,20.77778
,Controller (right),20.77778
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),23.54445
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),25.9
ENDPOS5 (UnityEngine.Transform),2,Controller (right),29.14445
ENDPOS3 (UnityEngine.Transform),1.75,ENDPOS3,33.14444
ENDPOS3 (UnityEngine.Transform),1,Controller (right),36.81111
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,38.57778
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),42.55556
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),47
ENDPOS2 (UnityEngine.Transform),1.75,ENDPOS2,51.34444
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),54.76667
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,58.73333
ENDPOS1 (UnityEngine.Transform),1.75,ENDPOS1,61.07778
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,63.2
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),66.13333
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,70.74445
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),74.86667
ENDPOS4 (UnityEngine.Transform),1,Controller (right),79.15556
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),81.43333
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),84.48889
ENDPOS2 (UnityEngine.Transform),1.75,ENDPOS2,88.33334
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,90.38889
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),92.84444
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,97.18889
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),101.4445
ENDPOS5 (UnityEngine.Transform),1.75,ENDPOS5,103.5667
ENDPOS1 (UnityEngine.Transform),1,Controller (right),108.1556
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,109.9445
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),113.4111
ENDPOS2 (UnityEngine.Transform),1.75,ENDPOS2,115.7333
ENDPOS1 (UnityEngine.Transform),2,Controller (right),119.7889
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),123.8667
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,128.6111
ENDPOS1 (UnityEngine.Transform),1,Controller (right),132.1445
ENDPOS3 (UnityEngine.Transform),1.75,ENDPOS3,134.3667
ENDPOS4 (UnityEngine.Transform),1,Controller (right),139.3445
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),143.3333
ENDPOS5 (UnityEngine.Transform),1,Controller (right),147.5778
ENDPOS4 (UnityEngine.Transform),1,Controller (right),150.8667
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),153.7111
ENDPOS4 (UnityEngine.Transform),1,Controller (right),158.1222
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),160.2222
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),163.4444
ENDPOS3 (UnityEngine.Transform),1.75,ENDPOS3,167.2778
ENDPOS5 (UnityEngine.Transform),2,Controller (right),169.5556
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),174.2778
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),177.0778
ENDPOS1 (UnityEngine.Transform),1,Controller (right),181.4889
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),185.7222
ENDPOS4 (UnityEngine.Transform),1.25,ENDPOS4,188.4556
